"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"131","F1044H1",131,6.61376e-05,2.753146e-05,0.003695532,NA,10.2070387123759,10.0592256854631,14.3305760465694
"132","F1044H1",132,5.37368e-05,2.753146e-05,0.003998896,NA,10.0684092762639,10.0592256854631,14.4273869608227
"133","F1044H1",133,5.37368e-05,3.933064e-05,0.004090826,NA,10.0684092762639,10.1268029209759,14.4524199648113
"134","F1044H1",134,3.72024e-05,1.573224e-05,0.003704726,NA,9.9356689919347,9.71265124766732,14.383451903102
"135","F1044H1",135,4.54696e-05,1.573224e-05,0.004228718,NA,10.1089557870747,9.71265124766732,14.4988665748409
"136","F1044H1",136,5.37368e-05,1.573224e-05,0.00455966,NA,10.2366621930162,9.71265124766732,14.5967758505329
"137","F1044H1",137,4.96032e-05,1.96653e-05,0.00449531,NA,10.1352959159891,9.52954919955597,14.5797959681801
"138","F1044H1",138,6.61376e-05,2.359836e-05,0.004504502,NA,10.5376553940977,9.62544322370656,14.5821349558942
"139","F1044H1",139,9.09392e-05,2.359836e-05,0.004054052,NA,10.6310914196159,9.62544322370656,14.4511988886314
"140","F1044H1",140,0.0001074736,1.96653e-05,0.003447324,NA,10.7697208557279,9.85649228389321,14.3094689080814
"141","F1044H1",141,9.09392e-05,1.96653e-05,0.002849788,NA,10.4478332732411,9.85649228389321,14.069389844647
"142","F1044H1",142,8.2672e-05,1.96653e-05,0.002555616,NA,10.5832357832962,9.85649228389321,13.9655295835565
"143","F1044H1",143,9.09392e-05,3.93306e-06,0.002178708,NA,10.6673538424515,9.16334510333326,13.8359922737136
"144","F1044H1",144,9.09392e-05,1.179918e-05,0.00221548,NA,10.6673538424515,9.50991869361324,13.8505443462145
"145","F1044H1",145,6.61376e-05,1.179918e-05,0.001884536,NA,10.3207802521715,9.50991869361324,13.6852082430776
"146","F1044H1",146,6.61376e-05,1.179918e-05,0.001967272,NA,10.3207802521715,9.50991869361324,13.7409510915715
"147","F1044H1",147,8.2672e-05,7.86612e-06,0.002206288,NA,10.3764982844533,9.85649228389321,13.829014017468
"148","F1044H1",148,5.78704e-05,1.573224e-05,0.002197096,NA,9.98731625464224,9.85649228389321,13.8245198638376
"149","F1044H1",149,3.72024e-05,1.179918e-05,0.00205001,NA,9.62896436079663,9.50991869361324,13.7586240422302
"150","F1044H1",150,3.30688e-05,1.179918e-05,0.002325796,NA,9.49033492468464,9.50991869361324,13.904271849477
"151","F1044H1",151,3.72024e-05,1.179918e-05,0.002206288,NA,9.62896436079663,9.50991869361324,13.8176983470164
"152","F1044H1",152,4.1336e-05,1.179918e-05,0.001948886,NA,9.67359307105947,9.50991869361324,13.7209382547203
"153","F1044H1",153,4.54696e-05,3.93306e-06,0.001792608,NA,9.81222250717146,9.16334510333326,13.6232682505309
"154","F1044H1",154,4.54696e-05,0,0.001765028,NA,9.81222250717146,NA,13.6080702871476
"155","F1044H1",155,7.02712e-05,3.93306e-06,0.001489242,NA,10.2014045369825,9.16334510333326,13.4624224799008
"156","F1044H1",156,7.44048e-05,7.86612e-06,0.001571978,NA,10.2824975586042,9.16334510333326,13.5261135557618
"157","F1044H1",157,7.02712e-05,1.179918e-05,0.0013237716,NA,10.2378688483413,9.16334510333326,13.3428558928542
"158","F1044H1",158,6.61376e-05,1.179918e-05,0.0012686138,NA,10.0992394122293,9.16334510333326,13.292592523732
"159","F1044H1",159,7.44048e-05,1.573224e-05,0.0013973158,NA,10.3189618699629,9.16334510333326,13.3553249603535
"160","F1044H1",160,7.44048e-05,1.179918e-05,0.0014157018,NA,10.3189618699629,9.16334510333326,13.369123741851
"161","F1044H1",161,6.61376e-05,7.86612e-06,0.0014524738,NA,10.0992394122293,9.16334510333326,13.3920061684505
"162","F1044H1",162,5.78704e-05,7.86612e-06,0.0019580822,NA,9.96060997611734,9.16334510333326,13.6720239236543
"163","F1044H1",163,8.68056e-05,7.86612e-06,0.002169518,NA,10.3764982844533,9.16334510333326,13.819957296966
"164","F1044H1",164,0.0001074736,7.86612e-06,0.002224674,NA,10.5726641350556,9.16334510333326,13.8417966648394
"165","F1044H1",165,9.09392e-05,1.96653e-05,0.002298216,NA,10.4032045629782,9.52954919955597,13.8890738860937
"166","F1044H1",166,9.50728e-05,1.96653e-05,0.00243611,NA,10.5418339990902,9.52954919955597,13.9571394769731
"167","F1044H1",167,0.0001322752,1.96653e-05,0.002197094,NA,10.8827836175379,9.52954919955597,13.8690765510765
"168","F1044H1",168,0.0001322752,2.753142e-05,0.002298216,NA,10.8827836175379,9.61128497064028,13.9137054591211
"169","F1044H1",169,0.0001281416,2.359836e-05,0.002031624,NA,10.856077339013,9.76059825974261,13.775076773215
"170","F1044H1",170,0.0003968248,1.573224e-05,0.0018753462,NA,11.4802558530905,9.39439416351991,13.656464563173
"171","F1044H1",171,0.0010623336,2.753142e-05,0.0019396962,NA,12.3603762196724,9.61128497064028,13.6817232373253
"172","F1044H1",172,0.001591434,2.359836e-05,0.0020316262,NA,12.8676918125043,9.76059825974261,13.7203045390162
"173","F1044H1",173,0.0016203692,2.359836e-05,0.0018845402,NA,12.9934135443888,9.76059825974261,13.6515502109103
"174","F1044H1",174,0.0016079684,2.359836e-05,0.0021695182,NA,12.8814903868017,9.76059825974261,13.7969593071792
"175","F1044H1",175,0.0013392852,1.96653e-05,0.002371762,NA,12.2573118727242,10.0592248379473,13.9402952138054
"176","F1044H1",176,0.00067791,1.179918e-05,0.002316604,NA,11.458284527764,9.50991869361324,13.9188458155214
"177","F1044H1",177,0.0001074736,1.179918e-05,0.0019396958,NA,10.4713898803723,9.50991869361324,13.664752986742
"178","F1044H1",178,4.54696e-05,7.86612e-06,0.0019764678,NA,10.1089557870747,9.16334510333326,13.6842809401178
"179","F1044H1",179,4.54696e-05,7.86612e-06,0.0017374538,NA,10.1089557870747,9.16334510333326,13.5706844738669
"180","F1044H1",180,4.54696e-05,7.86612e-06,0.0017742238,NA,10.1089557870747,9.16334510333326,13.5884732605824
"181","F1044H1",181,4.96032e-05,3.93306e-06,0.0014708592,NA,10.1808763051876,9.16334510333326,13.3935613777367
"182","F1044H1",182,6.61376e-05,3.93306e-06,0.0016271374,NA,10.5832357832962,9.16334510333326,13.5383448406681
"183","F1044H1",183,0.0001818784,7.86612e-06,0.0017098734,NA,10.9756447391641,9.85649228389321,13.5763535807053
"184","F1044H1",184,0.0002108136,7.86612e-06,0.0016087514,NA,11.1779649214998,9.85649228389321,13.4981800407585
"185","F1044H1",185,0.0002108136,7.86612e-06,0.0013881234,NA,11.1779649214998,9.85649228389321,13.3552497661188
"186","F1044H1",186,0.0002025464,2.359836e-05,0.001774224,NA,11.0393354853878,10.2030658741732,13.5815302094712
"187","F1044H1",187,0.00020668,2.359836e-05,0.001820188,NA,11.0757997967466,10.2030658741732,13.6097457903286
"188","F1044H1",188,0.0001074736,1.573224e-05,0.001810994,NA,10.6866177669355,10.5496394644532,13.6058616973476
"189","F1044H1",189,0.0001157408,4.326364e-05,0.001820186,NA,10.7200285838682,10.8294469951994,13.6143728319692
"190","F1044H1",190,0.0001116072,5.112976e-05,0.00212355,NA,10.6389355622465,10.5051287580973,13.7923440566695
"191","F1044H1",191,0.0001281416,3.933058e-05,0.00177422,NA,10.8586580199802,10.043030637724,13.6025271269546
"192","F1044H1",192,0.0001157408,3.933058e-05,0.001829378,NA,10.7200285838682,10.043030637724,13.6318482902243
"193","F1044H1",193,0.0001777448,3.933058e-05,0.001617942,NA,11.0316575074775,10.043030637724,13.511923943832
"194","F1044H1",194,0.0003182872,1.573224e-05,0.00173745,NA,11.2886971563272,9.39439416351991,13.5984974462925
"195","F1044H1",195,0.001049934,7.86612e-06,0.001719064,NA,12.1875447732627,9.16334510333326,13.5912238023471
"196","F1044H1",196,0.0025710984,3.93306e-06,0.001856958,NA,13.0140439871524,9.16334510333326,13.6883262022739
"197","F1044H1",197,0.0050140576,3.93306e-06,0.001810994,NA,14.0716975236185,9.16334510333326,13.6642007822127
"198","F1044H1",198,0.0085110792,7.86612e-06,0.002031624,NA,14.8353554054305,9.16334510333326,13.7880092215859
"199","F1044H1",199,0.01233052,3.93306e-06,0.0018661524,NA,15.4409908997041,9.16334510333326,13.6547133977535
"200","F1044H1",200,0.016803066,3.93306e-06,0.0016179464,NA,15.8314455455018,9.16334510333326,13.516084767419
"201","F1044H1",201,0.0239666,3.93306e-06,0.0014432818,NA,16.1771986307518,9.16334510333326,13.3825188538546
"202","F1044H1",202,0.0328869,1.96653e-05,0.0014984378,NA,16.4838391497767,9.85649228389321,13.4111384275463
"203","F1044H1",203,0.0432581,1.573224e-05,0.0013881218,NA,16.756064232975,10.5496394644532,13.3586648215606
"204","F1044H1",204,0.05412534,2.359836e-05,0.0015811714,NA,17.0181370432483,10.2030658741732,13.5075526302866
"205","F1044H1",205,0.06282658,2.359836e-05,0.0015076278,NA,17.2145014538516,10.2030658741732,13.4372724931161
"206","F1044H1",206,0.06611278,2.359836e-05,0.0016087484,NA,17.2785282275121,10.2030658741732,13.5249227985492
"207","F1044H1",207,0.0644552,7.86612e-06,0.0014708564,NA,17.247030644105,9.85649228389321,13.4438302603948
"208","F1044H1",208,0.05796546,7.86612e-06,0.0015444004,NA,17.12181237358,9.85649228389321,13.4802951156538
"209","F1044H1",209,0.04885914,3.93306e-06,0.0014432804,NA,16.9324910482499,9.16334510333326,13.4159794036069
"210","F1044H1",210,0.0395668,3.93306e-06,0.00179261,NA,16.7120540618135,9.16334510333326,13.6357021666878
"211","F1044H1",211,0.03096478,3.93306e-06,0.001783418,NA,16.4595273870332,9.16334510333326,13.6291448103563
"212","F1044H1",212,0.0242973,3.93306e-06,0.001985662,NA,16.2277974319306,9.16334510333326,13.7391544682321
"213","F1044H1",213,0.02068452,3.93306e-06,0.001838576,NA,16.0952814426348,9.16334510333326,13.6580614466105
"214","F1044H1",214,0.01963872,0,0.002123554,NA,16.0553222451339,NA,13.8034705428794
"215","F1044H1",215,0.02044478,0,0.002004046,NA,16.0874772149022,NA,13.7516979211584
"216","F1044H1",216,0.02270586,0,0.0019213102,NA,16.1895937729047,NA,13.6803629323707
"217","F1044H1",217,0.02578538,0,0.0019121162,NA,16.3291689795106,NA,13.6764788393897
"218","F1044H1",218,0.02793072,0,0.0020224302,NA,16.4178580532476,NA,13.7401693383862
"219","F1044H1",219,0.0287533,0,0.0018661522,NA,16.4499328175657,NA,13.6735408201127
"220","F1044H1",220,0.02861276,0,0.0018477662,NA,16.4446856969464,NA,13.6642366757129
"221","F1044H1",221,0.02774058,0,0.001948888,NA,16.4111821932457,NA,13.7484795500281
"222","F1044H1",222,0.02593834,3.93306e-06,0.001847766,NA,16.3415548910685,9.16334510333326,13.6998900370233
"223","F1044H1",223,0.02392528,3.93306e-06,0.00170068,NA,16.2596320454972,9.16334510333326,13.6094928710019
"224","F1044H1",224,0.0221065,3.93306e-06,0.001728258,NA,16.1802444469395,9.16334510333326,13.6229808191897
"225","F1044H1",225,0.02014716,7.86612e-06,0.0014892438,NA,16.087645449427,9.16334510333326,13.429964756531
"226","F1044H1",226,0.01786128,7.86612e-06,0.0015995578,NA,15.9576433914393,9.16334510333326,13.4936552555275
"227","F1044H1",227,0.01584408,3.93306e-06,0.0015168218,NA,15.8321361991957,9.16334510333326,13.4426765599689
"228","F1044H1",228,0.0140129,3.93306e-06,0.0017190658,NA,15.708714395801,9.16334510333326,13.5586407562994
"229","F1044H1",229,0.011660882,3.93306e-06,0.0015168218,NA,15.5097980686331,9.16334510333326,13.428522454809
"230","F1044H1",230,0.009188996,0,0.00173745,NA,15.2381735721506,NA,13.6117803292336
"231","F1044H1",231,0.008068784,0,0.00186615,NA,15.1190866657293,NA,13.6670309704589
"232","F1044H1",232,0.008279604,0,0.001921308,NA,15.1365490875344,NA,13.7024176811238
"233","F1044H1",233,0.009734624,3.93306e-06,0.001774222,NA,15.2400962460314,9.16334510333326,13.625285236152
